Conditioner_Inlet_Temp,Conditioner_Outlet_Temp,Coal_Feeder_Rate,Primary_Air_Flow,Primary_Air_Split,System_Secondary_Air_Flow_Total,Secondary_Air_Flow,Secondary_Air_Split,Tertiary_Air_Split,Total_Comb_Air_Flow,Supp_Fuel_Flow,Main_Flm_Int
0.649887,0.399586,0.914513,0.718006,0.980776,0.86418,0.730122,0.0154157,0.0490205,0.745462,0.00332887,0.778676
0.657683,0.397742,0.924217,0.720702,0.980808,0.864072,0.730044,0.015282,0.0496174,0.748745,0.00332887,0.763536
0.649765,0.393578,0.92462,0.718423,0.980688,0.865952,0.731403,0.0154061,0.049707,0.746655,0.00332887,0.778572
0.683365,0.402353,0.927718,0.719384,0.98068,0.873002,0.736498,0.0155016,0.0491697,0.747979,0.00332887,0.745652
0.687608,0.394039,0.921444,0.718905,0.980849,0.860877,0.727734,0.0153218,0.0490802,0.746086,0.00332887,0.770443
0.686878,0.39728,0.9256,0.713576,0.980648,0.853559,0.722445,0.0153854,0.0501248,0.740603,0.00332887,0.763744
0.684095,0.40097,0.934316,0.719364,0.980748,0.868933,0.733558,0.0154379,0.0490802,0.747442,0.00332887,0.763237
0.681061,0.396358,0.92462,0.722317,0.980788,0.878225,0.740274,0.0154904,0.0484633,0.75101,0.00332887,0.723397
0.68094,0.403987,0.93016,0.727892,0.980813,0.894191,0.751814,0.0155429,0.0479559,0.758112,0.00332887,0.76018
0.686456,0.405371,0.939864,0.720424,0.980556,0.88604,0.745922,0.0156861,0.0489011,0.750255,0.00332887,0.805808
0.685856,0.407677,0.928374,0.726308,0.980815,0.88882,0.747931,0.0155127,0.048135,0.756033,0.00332887,0.721576
0.680883,0.406754,0.922826,0.717375,0.980458,0.881515,0.742652,0.0157211,0.0493886,0.746994,0.00332887,0.778468
0.685247,0.410444,0.934316,0.729855,0.981006,0.88694,0.746573,0.0153473,0.0477967,0.759228,0.00332887,0.708361
0.674994,0.405832,0.925924,0.724342,0.980734,0.887678,0.747106,0.0155668,0.0483738,0.754063,0.00332887,0.782942
0.669048,0.398203,0.930492,0.723993,0.980695,0.892969,0.75093,0.0156845,0.0479161,0.753899,0.00332887,0.724216
0.670873,0.401431,0.933257,0.734364,0.981001,0.900246,0.756191,0.0153902,0.0475679,0.765159,0.00332887,0.7485
0.67548,0.402353,0.928698,0.726076,0.980638,0.901535,0.757123,0.0157386,0.0479858,0.757051,0.00332887,0.737223
0.671595,0.40097,0.928698,0.723929,0.980798,0.883059,0.743768,0.0155111,0.0482644,0.753045,0.00332887,0.763432
0.675115,0.402815,0.933992,0.725262,0.980826,0.886201,0.746039,0.0155159,0.0480355,0.754577,0.00332887,0.778572
0.675359,0.408599,0.926659,0.729812,0.980861,0.89407,0.751726,0.0154554,0.0481649,0.760268,0.00332887,0.748799
0.669048,0.406754,0.928374,0.725685,0.980776,0.888605,0.747776,0.0155286,0.0483041,0.755508,0.00332887,0.75845
0.66358,0.405371,0.931875,0.727658,0.980851,0.889491,0.748417,0.0154682,0.0481549,0.757521,0.00325651,0.759062
0.664432,0.406754,0.923806,0.721737,0.980658,0.880897,0.742205,0.0155382,0.0490901,0.751218,0.00332887,0.750828
0.668074,0.40906,0.923158,0.720579,0.980804,0.865617,0.73116,0.0153202,0.0494284,0.748624,0.00332887,0.747577
0.667344,0.408599,0.920061,0.714896,0.980623,0.861803,0.728404,0.0154841,0.0496871,0.742518,0.00332887,0.762014
0.666679,0.404448,0.920061,0.720066,0.980954,0.857332,0.725172,0.0152168,0.0490006,0.746841,0.00332887,0.773902
0.654933,0.398664,0.917208,0.716978,0.980667,0.86234,0.728792,0.0153998,0.049896,0.744915,0.00332887,0.741086
0.655054,0.405832,0.911337,0.709553,0.980656,0.840614,0.713089,0.015325,0.0504432,0.735263,0.00325651,0.750737
0.658591,0.398203,0.926983,0.70673,0.980483,0.839419,0.712225,0.0153982,0.0512292,0.732833,0.00325651,0.751036
0.669169,0.406293,0.945648,0.718767,0.980804,0.864569,0.730403,0.0153934,0.0489608,0.74625,0.00325651,0.670355
0.669291,0.400298,0.932609,0.725759,0.980787,0.88314,0.743826,0.0154141,0.0489409,0.755519,0.00325651,0.705109
0.68021,0.405832,0.925355,0.731405,0.981066,0.889316,0.748291,0.0153345,0.0474485,0.760804,0.00332887,0.761507
0.679609,0.397531,0.94402,0.729624,0.980855,0.895157,0.752512,0.0154857,0.0480256,0.760071,0.00332887,0.722174
0.679001,0.402604,0.938394,0.71993,0.980529,0.892042,0.750261,0.0158293,0.0482047,0.749817,0.00332887,0.736508
0.679731,0.405371,0.927963,0.72331,0.980756,0.880709,0.742069,0.0154825,0.0487419,0.752542,0.00325651,0.709675
0.673907,0.40906,0.926825,0.725877,0.980929,0.877513,0.739759,0.015333,0.0484434,0.75461,0.00332887,0.740566
0.674994,0.405832,0.924217,0.725594,0.98082,0.88608,0.745952,0.0154936,0.0482146,0.755059,0.00332887,0.747486
0.675237,0.407216,0.924865,0.723603,0.980759,0.883986,0.744437,0.0155366,0.0483837,0.752903,0.00332887,0.712627
0.680696,0.407216,0.921365,0.718607,0.980562,0.881542,0.742671,0.0156877,0.0488513,0.747836,0.00332887,0.737119
0.674515,0.407216,0.927639,0.718553,0.980573,0.883207,0.743875,0.0157291,0.0485131,0.747683,0.00332887,0.749619
0.675237,0.408599,0.917611,0.72208,0.980647,0.883677,0.744214,0.0155763,0.0489409,0.751754,0.00332887,0.739447
0.676454,0.408138,0.912071,0.71354,0.980441,0.868235,0.733053,0.0156384,0.0500253,0.74208,0.00325651,0.748097
0.682513,0.403987,0.922423,0.710989,0.980435,0.861212,0.727977,0.0156241,0.0501646,0.738775,0.00325651,0.746367
0.687729,0.405371,0.918915,0.711463,0.980445,0.864287,0.730199,0.015667,0.0498164,0.739323,0.00325651,0.758958
0.684939,0.410905,0.909543,0.712368,0.980406,0.867241,0.732335,0.0156702,0.0500751,0.7408,0.00332887,0.750828
0.688816,0.407677,0.921365,0.712805,0.980517,0.864126,0.730083,0.0156129,0.0496274,0.740548,0.00325651,0.690269
0.686391,0.409522,0.919974,0.714919,0.98068,0.856083,0.724269,0.0153791,0.0499358,0.742124,0.00325651,0.746263
0.687965,0.410444,0.916552,0.708449,0.980444,0.851732,0.721125,0.0155588,0.0504929,0.735372,0.00325651,0.759881
0.687486,0.40906,0.918267,0.70902,0.98044,0.855358,0.723745,0.015605,0.0502542,0.73616,0.00325651,0.736508
0.683852,0.408599,0.927315,0.713329,0.980629,0.856446,0.724531,0.0154554,0.0498263,0.740417,0.00325651,0.743219
0.686269,0.411366,0.916884,0.713,0.980633,0.855371,0.723755,0.0154507,0.0498263,0.739957,0.00325651,0.693832
0.690755,0.409522,0.916149,0.709984,0.980495,0.855116,0.723571,0.0155652,0.050095,0.737014,0.00325651,0.723397
0.694016,0.412289,0.911668,0.712297,0.980648,0.850014,0.719882,0.0153775,0.0501746,0.738929,0.00325651,0.762417
0.694868,0.40906,0.91411,0.708797,0.980623,0.841366,0.713632,0.0153711,0.0503934,0.734519,0.00325651,0.731422
0.688208,0.403065,0.915169,0.706392,0.980542,0.840252,0.712827,0.0154523,0.050473,0.731958,0.00332887,0.714865
0.689903,0.410444,0.910278,0.704716,0.98044,0.841971,0.714069,0.0155477,0.0505924,0.730502,0.00332887,0.698502
0.684696,0.411366,0.914758,0.712427,0.980697,0.848792,0.718999,0.01536,0.0499457,0.738743,0.00325651,0.721576
0.682513,0.402604,0.915817,0.710971,0.980573,0.856553,0.724609,0.0155668,0.0495279,0.737736,0.00325651,0.748188
0.677906,0.407677,0.904983,0.716395,0.980873,0.854861,0.723386,0.015333,0.0488414,0.742627,0.00325651,0.725842
0.685669,0.408138,0.912727,0.711867,0.980641,0.851719,0.721115,0.0154348,0.0498661,0.738414,0.00325651,0.750126
0.687608,0.411827,0.918591,0.707677,0.980555,0.839822,0.712516,0.0153775,0.0508312,0.733545,0.00325651,0.671682
0.686269,0.410444,0.912727,0.706282,0.980385,0.849409,0.719446,0.0156082,0.0506123,0.732954,0.00325651,0.737626
0.686269,0.41275,0.913375,0.712964,0.980666,0.856419,0.724512,0.0154857,0.0493687,0.739662,0.00325651,0.690581
0.684217,0.410444,0.915817,0.712299,0.980567,0.857681,0.725424,0.0155175,0.0498761,0.73952,0.00325651,0.69992
0.678393,0.409522,0.906287,0.710288,0.980647,0.850014,0.719882,0.0154841,0.0495179,0.736302,0.00325651,0.750737
0.677184,0.413672,0.920709,0.705909,0.98054,0.837472,0.710818,0.0154173,0.0507118,0.731345,0.00325651,0.776335
0.677784,0.410444,0.914031,0.708472,0.980447,0.854807,0.723347,0.0156241,0.0500651,0.735383,0.00325651,0.764355
0.674758,0.405371,0.917532,0.71547,0.980601,0.866919,0.732102,0.0155557,0.0493886,0.743426,0.00325651,0.719937
0.674393,0.406293,0.916473,0.713255,0.980537,0.868974,0.733587,0.0156988,0.0489608,0.740997,0.00325651,0.760688
0.674393,0.410444,0.912561,0.713338,0.980455,0.870921,0.734994,0.0157116,0.0494682,0.741708,0.00325651,0.760792
0.675845,0.414133,0.909543,0.71183,0.980469,0.863576,0.729685,0.01564,0.0498164,0.739629,0.00325651,0.74413
0.679488,0.414595,0.903268,0.72236,0.981311,0.837513,0.710847,0.0147825,0.0491498,0.747191,0.00325651,0.789042
0.676454,0.411827,0.906777,0.708601,0.980756,0.831041,0.706169,0.0151993,0.0505228,0.733293,0.00325651,0.772784
0.681548,0.411827,0.925189,0.703115,0.980523,0.827845,0.703859,0.0153536,0.0512192,0.727799,0.00325651,0.775021
0.679244,0.41275,0.915335,0.703264,0.98047,0.833458,0.707916,0.0154523,0.0509904,0.728379,0.00325651,0.776946
0.682035,0.415056,0.922423,0.706906,0.980566,0.838063,0.711245,0.0153839,0.0507218,0.732461,0.00325651,0.793712
0.684217,0.416439,0.906042,0.71015,0.980463,0.855667,0.723969,0.0155588,0.0503636,0.737462,0.00325651,0.789446
0.686878,0.415517,0.916473,0.711099,0.980609,0.853948,0.722726,0.0155143,0.0495975,0.737637,0.00325651,0.772173
0.682157,0.413211,0.91965,0.708947,0.980426,0.859158,0.726492,0.0156861,0.0498363,0.73616,0.00325651,0.809372
0.684331,0.41275,0.912316,0.711427,0.980537,0.858043,0.725686,0.0155636,0.0498065,0.7386,0.00325651,0.776946
0.690512,0.418745,0.920875,0.717429,0.980851,0.855506,0.723852,0.0152852,0.0492991,0.744149,0.00325651,0.799812
0.692564,0.415517,0.920954,0.711393,0.980637,0.849477,0.719494,0.0154109,0.0500452,0.737823,0.00325651,0.776335
0.69039,0.415978,0.910602,0.708409,0.980349,0.860595,0.72753,0.0157227,0.0501547,0.736018,0.00325651,0.788834
0.687729,0.411827,0.90816,0.710437,0.980702,0.844911,0.716194,0.0153839,0.0497567,0.736094,0.00325651,0.754184
0.68906,0.417362,0.919247,0.707013,0.980569,0.83856,0.711604,0.0153902,0.050672,0.732582,0.00325651,0.765981
0.688208,0.41275,0.904659,0.704411,0.980515,0.833766,0.708139,0.0154093,0.0509307,0.729561,0.00325651,0.780003
0.692086,0.416901,0.913699,0.70696,0.980716,0.829255,0.704878,0.0152359,0.0505725,0.731433,0.00325651,0.760583
0.688816,0.40906,0.918188,0.702552,0.980652,0.820688,0.698686,0.0152661,0.0508412,0.726125,0.00325651,0.832225
0.686391,0.41275,0.911992,0.702995,0.980545,0.824072,0.701131,0.0152852,0.0514978,0.727482,0.00325651,0.733464
0.686269,0.41275,0.911582,0.696827,0.980465,0.808939,0.690193,0.015263,0.0521942,0.719964,0.00325651,0.784165
0.682513,0.413211,0.900171,0.696044,0.980435,0.815411,0.694871,0.0154395,0.0513088,0.719143,0.00325651,0.795143
0.68167,0.409522,0.907994,0.698384,0.98041,0.824394,0.701364,0.0155016,0.0511098,0.722404,0.00325651,0.76801
0.68167,0.415517,0.917287,0.703713,0.980587,0.825079,0.701859,0.0152805,0.0512192,0.728117,0.00325651,0.782838
0.676089,0.411366,0.913375,0.705319,0.980631,0.828637,0.704431,0.0152852,0.050871,0.729901,0.00325651,0.776439
0.679731,0.409522,0.913296,0.70804,0.980642,0.837956,0.711167,0.0153441,0.0504332,0.733391,0.00325651,0.787924
0.674272,0.406754,0.918915,0.706183,0.980673,0.83139,0.706421,0.0153107,0.0504133,0.730732,0.00325651,0.744026
0.673907,0.408138,0.909875,0.70362,0.980538,0.830154,0.705528,0.0153807,0.0509307,0.728347,0.00325651,0.769532
0.673177,0.409522,0.911906,0.705762,0.980559,0.83907,0.711972,0.015465,0.0502641,0.731006,0.00325651,0.782747
0.673298,0.411366,0.912885,0.705102,0.980529,0.837446,0.710798,0.015457,0.0505327,0.73036,0.00325651,0.723293
0.670264,0.407216,0.913375,0.708553,0.980627,0.840265,0.712836,0.0153616,0.0504233,0.734168,0.00325651,0.749111
0.667344,0.407216,0.920306,0.706893,0.980458,0.848684,0.718922,0.0155811,0.0502542,0.733227,0.00325651,0.760076
0.669291,0.409522,0.904003,0.709106,0.980638,0.845435,0.716573,0.0154475,0.0498065,0.734814,0.00325651,0.789146
0.670143,0.406754,0.916149,0.710846,0.98079,0.834344,0.708556,0.0151612,0.0505128,0.735985,0.00325651,0.766684
0.672812,0.405832,0.904082,0.703678,0.980606,0.825307,0.702024,0.0152932,0.0510003,0.727931,0.00325651,0.750126
0.67269,0.404448,0.909875,0.704033,0.980798,0.810295,0.691174,0.0150053,0.0514381,0.727012,0.00325651,0.775932
0.672325,0.408599,0.91264,0.69775,0.980381,0.820433,0.698501,0.0154395,0.0516968,0.721781,0.00325651,0.765669
0.674758,0.413211,0.902209,0.697034,0.980449,0.813612,0.693571,0.0153505,0.0517664,0.720347,0.00325651,0.776946
0.672933,0.409983,0.907425,0.697594,0.980376,0.821265,0.699103,0.015465,0.0515774,0.721617,0.00325651,0.765877
0.670021,0.408138,0.9146,0.704882,0.980549,0.835915,0.709692,0.0154411,0.050483,0.729922,0.00325651,0.77614
0.669048,0.40906,0.910934,0.70863,0.980562,0.846267,0.717175,0.0154666,0.0502343,0.734748,0.00325651,0.755719
0.664554,0.406754,0.92063,0.710026,0.980449,0.860259,0.727288,0.0156591,0.0498363,0.737408,0.00325651,0.750828
0.668439,0.413672,0.901151,0.711671,0.98068,0.849772,0.719708,0.0154157,0.049707,0.737867,0.00325651,0.78955
0.672568,0.409522,0.914031,0.707052,0.980547,0.844173,0.715661,0.0155016,0.0501149,0.73279,0.00325651,0.765162
0.674393,0.41275,0.905386,0.708049,0.980544,0.842239,0.714263,0.0154061,0.0507317,0.734114,0.00325651,0.750932
0.674994,0.416901,0.914355,0.704925,0.980476,0.836438,0.71007,0.0154284,0.0510899,0.730513,0.00325651,0.747577
0.67415,0.416439,0.919247,0.704426,0.980487,0.835982,0.70974,0.0154491,0.0508809,0.72978,0.00325651,0.756122
0.673907,0.416439,0.910934,0.702981,0.980451,0.836506,0.710119,0.015527,0.0506521,0.72815,0.00325651,0.807135
0.677671,0.412289,0.910199,0.707316,0.980569,0.84142,0.713671,0.0154348,0.0503835,0.732976,0.00325651,0.778377
0.675115,0.416901,0.90914,0.70273,0.980403,0.836828,0.710352,0.0155334,0.0509506,0.728161,0.00325651,0.727871
0.674515,0.409983,0.909875,0.704783,0.980417,0.84087,0.713273,0.0155143,0.0509705,0.730754,0.00325651,0.77095
0.674994,0.411366,0.905718,0.709592,0.980667,0.844817,0.716126,0.0154157,0.0497965,0.735241,0.00325651,0.767906
0.671359,0.41275,0.913296,0.707936,0.980517,0.844307,0.715758,0.0154491,0.050672,0.734168,0.00325651,0.741997
0.670264,0.411366,0.910523,0.707123,0.980424,0.85094,0.720552,0.0156082,0.0503337,0.733774,0.00325651,0.76191
0.670994,0.416901,0.916797,0.711005,0.980466,0.863508,0.729637,0.0156813,0.0495776,0.738568,0.00325651,0.790668
0.671238,0.415056,0.912316,0.711782,0.980609,0.853545,0.722435,0.0154698,0.0498761,0.738535,0.00325651,0.75144
0.669778,0.415056,0.916394,0.706784,0.980522,0.843824,0.715408,0.0155016,0.0503139,0.732625,0.00325651,0.768817
0.667101,0.417362,0.92413,0.707724,0.980535,0.846496,0.71734,0.0155127,0.0501348,0.733753,0.00325651,0.773902
0.668196,0.41275,0.919247,0.710425,0.98054,0.852619,0.721765,0.0155016,0.0501746,0.737265,0.00325651,0.755719
0.670873,0.40906,0.921278,0.715058,0.980598,0.869162,0.733723,0.0156241,0.0489906,0.742912,0.00325651,0.749814
0.672325,0.409983,0.917856,0.71531,0.980527,0.87366,0.736974,0.0156861,0.04911,0.743766,0.00325651,0.774111
0.668804,0.409522,0.91916,0.717001,0.980783,0.860111,0.727181,0.0153854,0.0491697,0.744094,0.00325651,0.782136
0.664432,0.407677,0.92161,0.710052,0.980545,0.85094,0.720552,0.0154873,0.0502343,0.73674,0.00325651,0.742907
0.665284,0.415978,0.913296,0.709545,0.980608,0.845771,0.716816,0.015422,0.0501845,0.735613,0.00325651,0.761
0.664189,0.414595,0.905718,0.702649,0.98026,0.843716,0.715331,0.0156447,0.0512789,0.729091,0.00325651,0.732346
0.663215,0.408599,0.910523,0.70655,0.980477,0.841259,0.713554,0.0154459,0.0509705,0.732636,0.00325651,0.750126
0.661998,0.403987,0.906366,0.710297,0.980572,0.849195,0.71929,0.0154443,0.0503039,0.73686,0.00325651,0.776335
0.647867,0.405832,0.913296,0.711752,0.980681,0.847409,0.718,0.0153616,0.0500353,0.737966,0.00325651,0.77441
0.663215,0.408599,0.907425,0.703191,0.98054,0.828543,0.704363,0.0153695,0.0510003,0.727778,0.00332887,0.768817
0.66212,0.405371,0.910847,0.705764,0.980606,0.82669,0.703024,0.0152121,0.0515077,0.730667,0.00325651,0.788028
0.657618,0.406293,0.911906,0.706488,0.980456,0.844025,0.715554,0.0155016,0.0507715,0.732713,0.00325651,0.758958
0.65847,0.40491,0.915414,0.706547,0.980427,0.848564,0.718834,0.0155891,0.0504332,0.732997,0.00325651,0.765981
0.656766,0.407216,0.924462,0.713479,0.980723,0.851813,0.721183,0.0153759,0.0496473,0.739925,0.00325651,0.758867
0.655793,0.408599,0.911092,0.712831,0.980597,0.857036,0.724958,0.0154841,0.0498761,0.740001,0.00325651,0.77359
0.654203,0.40122,0.916797,0.706748,0.980512,0.840561,0.71305,0.01543,0.0508213,0.732647,0.00325651,0.785075
0.653594,0.410905,0.905718,0.709587,0.980701,0.835754,0.709575,0.0152311,0.0507118,0.734989,0.00325651,0.809372
0.655428,0.408138,0.912972,0.704709,0.980428,0.844012,0.715544,0.0155891,0.0504233,0.730579,0.00325651,0.758958
0.652864,0.40906,0.908816,0.709944,0.980567,0.848926,0.719096,0.0154554,0.0502641,0.736434,0.00325651,0.764147
0.659686,0.407216,0.916718,0.712159,0.980516,0.865066,0.730762,0.015667,0.049309,0.739717,0.00325651,0.783866
0.659078,0.411366,0.916473,0.714059,0.980584,0.862945,0.729229,0.0155413,0.0496075,0.741708,0.00325651,0.741593
0.657253,0.414133,0.90914,0.705436,0.980466,0.843313,0.715039,0.0155461,0.0504233,0.731258,0.00325651,0.788743
0.666736,0.414133,0.914031,0.706753,0.980485,0.841648,0.713836,0.0154459,0.0509108,0.732844,0.00325651,0.725127
0.673177,0.413672,0.920306,0.705126,0.980423,0.84279,0.714661,0.0155398,0.0507715,0.731159,0.00325651,0.764446
0.669534,0.411366,0.919247,0.70946,0.980549,0.846885,0.717621,0.0154332,0.0505427,0.73593,0.00325651,0.712224
0.673477,0.413672,0.919895,0.710709,0.980544,0.85235,0.721571,0.0154809,0.0502641,0.737605,0.00325651,0.757033
0.670808,0.414133,0.905307,0.713065,0.980597,0.856137,0.724308,0.0154523,0.0500751,0.740308,0.00325651,0.738238
0.666062,0.409522,0.914758,0.707756,0.980513,0.847476,0.718048,0.0155254,0.0502144,0.73396,0.00325651,0.768518
0.670443,0.409983,0.913699,0.708899,0.980629,0.841407,0.713661,0.015368,0.0503735,0.734617,0.00332887,0.743818
0.67153,0.41275,0.909464,0.711807,0.980688,0.845999,0.716981,0.0153298,0.0501845,0.737988,0.00332887,0.759062
0.671652,0.411827,0.912316,0.705313,0.980428,0.841152,0.713477,0.0154952,0.0510103,0.731367,0.00325651,0.776855
0.675902,0.414595,0.917611,0.706088,0.980369,0.850014,0.719882,0.0156272,0.0506123,0.732822,0.00325651,0.748604
0.639869,0.410905,0.904983,0.714005,0.980798,0.846106,0.717058,0.0152486,0.0499059,0.740056,0.00325651,0.721576
0.667644,0.411827,0.909875,0.706555,0.980624,0.829819,0.705285,0.0152423,0.0511894,0.731575,0.00325651,0.763328
0.677606,0.40906,0.914355,0.701852,0.98044,0.830181,0.705547,0.0154475,0.0512292,0.726749,0.00332887,0.763328
0.678814,0.416439,0.911582,0.706993,0.980573,0.836089,0.709818,0.0153393,0.0509506,0.732516,0.00325651,0.755199
0.67372,0.414595,0.922668,0.708951,0.980541,0.84326,0.715001,0.0153791,0.0509207,0.735317,0.00325651,0.758867
0.669834,0.41275,0.906935,0.708173,0.980656,0.836076,0.709808,0.0153011,0.0505924,0.733457,0.00332887,0.806315
0.676024,0.410444,0.916473,0.705035,0.980434,0.842561,0.714496,0.0155429,0.050672,0.730962,0.00325651,0.778676
0.676389,0.413672,0.914031,0.702451,0.98027,0.841957,0.714059,0.0156193,0.0513684,0.728762,0.00332887,0.721771
0.683665,0.415517,0.92063,0.70825,0.980423,0.849289,0.719358,0.0155111,0.0509506,0.735263,0.00325651,0.777961
0.682335,0.411366,0.915659,0.709859,0.980383,0.864368,0.730258,0.0157354,0.0498363,0.737681,0.00325651,0.736508
0.686569,0.410905,0.916062,0.716924,0.980686,0.867778,0.732723,0.0155223,0.0489906,0.744707,0.00325651,0.752766
0.689117,0.413211,0.908484,0.71751,0.980758,0.86081,0.727686,0.0153648,0.0494682,0.744947,0.00332887,0.762925
0.689595,0.416901,0.907425,0.709765,0.980752,0.835055,0.709071,0.0152216,0.0504034,0.734847,0.00332887,0.77969
0.689238,0.414133,0.912316,0.708681,0.980715,0.832236,0.707032,0.0152089,0.0507516,0.733698,0.00332887,0.778988
0.676511,0.409983,0.917121,0.707593,0.980465,0.848792,0.718999,0.0155477,0.0504233,0.734103,0.00332887,0.784061
0.677484,0.410905,0.915738,0.709994,0.980359,0.863616,0.729714,0.0157052,0.0501945,0.738031,0.00332887,0.786298
0.682935,0.413211,0.915335,0.716947,0.980702,0.864986,0.730704,0.0154666,0.0492294,0.744619,0.00332887,0.788938
0.69456,0.416901,0.927552,0.71091,0.980387,0.864824,0.730588,0.0156909,0.050085,0.739027,0.00332887,0.777258
0.697586,0.414595,0.908816,0.711316,0.980584,0.851289,0.720804,0.0154379,0.0502542,0.738108,0.00332887,0.709168
0.698908,0.416439,0.905718,0.706396,0.980577,0.831873,0.70677,0.0152805,0.0512789,0.731706,0.00325651,0.7546
0.690812,0.415056,0.906042,0.698567,0.980459,0.815787,0.695143,0.015317,0.0519057,0.722295,0.00325651,0.763328
0.69383,0.417362,0.908895,0.70335,0.980533,0.827455,0.703577,0.0153345,0.051269,0.72804,0.00325651,0.775229
0.695046,0.414133,0.913944,0.69751,0.980367,0.821829,0.699511,0.0154793,0.0515475,0.721562,0.00325651,0.808761
0.701325,0.411116,0.900827,0.701005,0.980397,0.827093,0.703315,0.0154141,0.0517465,0.725939,0.00332887,0.735792
0.700968,0.417823,0.90669,0.698711,0.980358,0.825737,0.702335,0.0154968,0.0515077,0.723214,0.00325651,0.763133
0.697464,0.417362,0.902209,0.696214,0.980148,0.828328,0.704208,0.0156272,0.0521942,0.721441,0.00325651,0.763029
0.70229,0.424728,0.899768,0.701939,0.980377,0.83374,0.708119,0.0155016,0.0513287,0.727307,0.00325651,0.785687
0.700116,0.421038,0.909875,0.700794,0.980274,0.837392,0.710759,0.0156129,0.0513784,0.726552,0.00332887,0.762626
0.694438,0.422883,0.9036,0.702382,0.980173,0.849342,0.719397,0.0157545,0.0512192,0.729375,0.00325651,0.763835
0.694195,0.420129,0.908816,0.706457,0.980406,0.850712,0.720387,0.0156336,0.0503039,0.73303,0.00325651,0.805808
0.699638,0.425189,0.909464,0.705433,0.98044,0.840802,0.713224,0.0154841,0.0509904,0.731444,0.00325651,0.82247
0.692743,0.421499,0.907425,0.702895,0.980527,0.827039,0.703276,0.0153489,0.0512192,0.727482,0.00332887,0.775021
0.695768,0.427495,0.916718,0.701348,0.980256,0.839581,0.712341,0.0156241,0.051448,0.727416,0.00332887,0.778169
0.693716,0.421499,0.91509,0.703735,0.980281,0.845744,0.716796,0.0156352,0.0511894,0.730371,0.00332887,0.777765
0.69383,0.416901,0.917856,0.708901,0.980384,0.858675,0.726143,0.0156654,0.0502641,0.736412,0.00332887,0.736911
0.691656,0.416439,0.918188,0.708621,0.980373,0.860541,0.727492,0.0157179,0.0500154,0.736116,0.00332887,0.791475
0.69383,0.419668,0.909464,0.713569,0.980504,0.865415,0.731015,0.0155954,0.0498363,0.741654,0.00332887,0.713746
0.695647,0.42196,0.903924,0.708155,0.980474,0.84855,0.718825,0.0155159,0.0505626,0.73477,0.00332887,0.784464
0.696012,0.42196,0.904414,0.703825,0.980431,0.836371,0.710022,0.0154729,0.0511297,0.729397,0.00332887,0.788327
0.693594,0.414595,0.900827,0.70331,0.980524,0.832249,0.707042,0.0154395,0.050672,0.72804,0.00332887,0.791176
0.696855,0.417362,0.917532,0.705857,0.980408,0.845583,0.71668,0.0155557,0.0507815,0.732231,0.00325651,0.764954
0.688021,0.419207,0.90816,0.707295,0.980338,0.856123,0.724298,0.0156845,0.050473,0.734628,0.00332887,0.778169
0.685361,0.420577,0.914355,0.7113,0.980417,0.865778,0.731277,0.0156988,0.0498164,0.739312,0.00332887,0.761104
0.685969,0.418745,0.902209,0.70645,0.98044,0.848174,0.718553,0.0155891,0.0503437,0.732779,0.00332887,0.823797
0.685604,0.419207,0.90865,0.704813,0.980444,0.838533,0.711584,0.0154698,0.05106,0.730601,0.00332887,0.779391
0.683665,0.418745,0.909875,0.707338,0.980502,0.842991,0.714806,0.0154475,0.0507815,0.73349,0.00332887,0.764551
0.684752,0.413672,0.907757,0.703356,0.980115,0.856566,0.724619,0.0158388,0.0511098,0.731093,0.00325651,0.749619
0.683422,0.415978,0.901561,0.70898,0.980348,0.861964,0.72852,0.0157211,0.0501646,0.736773,0.00332887,0.680214
0.684874,0.416901,0.904414,0.703143,0.980366,0.83903,0.711943,0.0155477,0.0511297,0.72897,0.00325651,0.736508
0.6879,0.418745,0.901806,0.704419,0.980495,0.83519,0.709168,0.0154348,0.0509207,0.729714,0.00332887,0.762118
0.690325,0.417823,0.90816,0.699021,0.980255,0.831752,0.706683,0.0155795,0.0517266,0.724363,0.00332887,0.736209
0.684509,0.421038,0.90914,0.703652,0.980347,0.842575,0.714506,0.0155907,0.0509904,0.72978,0.00332887,0.776647
0.689839,0.416901,0.908484,0.706362,0.980515,0.839849,0.712535,0.0154364,0.0507616,0.732122,0.00332887,0.765461
0.685726,0.413422,0.916797,0.705764,0.980278,0.856096,0.724279,0.0157481,0.0505128,0.733063,0.00332887,0.773798
0.691656,0.410194,0.912972,0.709994,0.980547,0.847785,0.718271,0.015422,0.0506223,0.736652,0.00325651,0.680722
0.695403,0.412961,0.905718,0.707056,0.980524,0.841299,0.713584,0.0154332,0.0507019,0.732954,0.00325651,0.763744
0.695403,0.421499,0.909053,0.697665,0.98039,0.818258,0.696929,0.0153998,0.0518858,0.721606,0.00332887,0.721576
0.692499,0.420129,0.899112,0.695992,0.980194,0.825884,0.702442,0.0156002,0.052045,0.720818,0.00332887,0.71039
0.691169,0.418284,0.910199,0.698044,0.98049,0.815599,0.695007,0.0153505,0.0514779,0.721387,0.00332887,0.749007
0.692621,0.421499,0.903268,0.699383,0.980331,0.828167,0.704092,0.0155048,0.051647,0.724287,0.00332887,0.721472
